#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.21;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAplot_event.21;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAplot_event.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.23;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAplot_event.23;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.24;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAplot_event.24;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.25;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.26;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.27;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAplot_event.27;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBplot_event.27;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.28;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCplot_event.27;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.28;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBplot_event.28;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.31;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.29;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.31;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDplot_event.27;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_fabricate_claims_bribe;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBplot_event.15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32a;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32b;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.32;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIP20110;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCplot_event.33;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAplot_event.33;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32c;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32d;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIP20215;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIP20216;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32e;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIP20242a;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32f;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32g;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIP20330a;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32h;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32i;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32j;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIP20420a;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32k;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32l;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIPplot_event.32m;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
obj_hyrkooni_worthy_heir_title;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
obj_hyrkooni_worthy_heir_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEambition.62;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCambition.62;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAambition.62;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPambition.63;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCambition.63;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAambition.63;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBambition.63;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCambition.64;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAambition.64;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCambition.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAambition.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCambition.66;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAambition.66;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCambition.60B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
call_a_triarch_council;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
call_a_triarch_council_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPcall_a_triarch_council;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPambition.62;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBambition.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_gain_liege_titleBLACKBROTHER;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_gain_liege_titleCAPITAL;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_gain_liege_titleCULTURE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_gain_liege_titleDYNASTY;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_gain_liege_titleRELATIVE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleCOUNTYA;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleDUKEA;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleDEJURE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleCOUNTYB;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleCROWNLANDS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_weaken_fellow_vassalKING;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_weaken_fellow_vassalCAPITAL;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_weaken_fellow_vassalCROWNLAW;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPbecome_exaltedVASSALS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPplot_gain_liege_titleDRAGONRIDER;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
