DEMAND_RELIGIOUS_CONVERSION_INTERACTION_0;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_fought_for_claimant;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTD9001;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC9003;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA9003;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTB9003;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIP9023;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC9027;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DATA_COLLECTION_AGREEMENT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DATA_COLLECTION_TITLE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC38022;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC75004;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC94107;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC3020;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTB3020;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTC3020;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTD3020;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC3021;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA3021;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTB3021;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC3022;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC94098;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC94099;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC1601;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_newcastle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC70031;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA70031;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC94156;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC4150;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
VASSAL_BISHOPS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTOOLTIP24501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTB69060;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
town_appreciate_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC3230;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
vassal_blinding_decision_AGOT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
vassal_blinding_decision_AGOT_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA20051AGOT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
desc_job_physician;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC3243;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC3247;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTB3247;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
action_fabricate_claims_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC61232;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA61232;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC61230;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC61227;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC38181;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC38281;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CHURCH_NAME;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
HEAD_NOT_PENTARCH_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
PENTARCH_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
REL_PENTARCHS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
REL_PENTARCHS_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
REL_PENTARCHS_NON_ORTHODOX_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
AUTOCEPHALOUS_REL_HEAD_TITLE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
AUTOCEPHALOUS_PATRIARCHS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
AUTOCEPHALY_IRO;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
AUTOCEPHALY_DRO;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
PATRIARCHATE_TITLE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
devious_plotter;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
LOADING_MAP_SPRITES;Loading Map-Sprites...;Chargement des sprites de carte…;Karten-Sprites werden geladen ...;Wczytywanie Map-Sprites...;Cargando gráficos animados del mapa...;Caricamento Sprites mappa in corso...;Egységek betöltése…;;;;;;;x
LOADING_GUI_DEF;Loading GUI Definitions...;Chargement GUI…;GUI-Definitionen werden geladen ...;Wczytywanie definicji interfejsu graficznego...;Cargando definiciones de la interfaz...;Caricamento definizioni GUI in corso...;GUI betöltése…;;;;;;;x
LOADING_DATABASES;Loading Databases...;Chargement Data…;Datenbanken werden geladen ...;Wczytywanie baz danych...;Cargando bases de datos...;Caricamento database in corso...;Adatbázis betöltése…;;;;;;;x
INIT_MAP_LOGIC;Initialising Map Logic...;Initialisation Maplogic…;Kartenlogik wird initialisiert ...;Uruchamianie Maplogic...;Iniciando mapa lógico...;Inizializzazione Maplogic in corso...;Pályaútvonalak töltése…;;;;;;;x
CREATING_CHKSUM;GRRM's Touch;Touche de GRRM;Checksumme wird erstell t...;Tworzenie sumy kontrolnej...;Creando tabla de verificación...;Creazione checksum in corso...;Ellenõrzõ összeg létrehozása…;;;;;;;x
LOADING_HISTORY;Opening the History of the Great Families of Westeros;Ouverture de l'Histoire des Grandes Familles de Westeros;Geschichtsdateien werden geladen ...;Wczytywanie plików historycznych...;Cargando archivos históricos...;Caricamento file storia in corso...;Történelmi fájlok betöltése…;;;;;;;x
LOADING_SOUNDS;Bringing a minstrel;Arrivé d'un ménestrel;Sounddateien werden geladen ...;Wczytywanie dŸwiêków...;Cargando sonidos...;Caricamento suoni in corso...;Hangok betöltése…;;;;;;;x
PROC_FLAGS;Raising the Banners;Elévation des bannières;Flaggen werden verarbeitet ...;Przetwarzanie flag...;Procesando banderas...;Elaborazione flag in corso...;Zászlók feldolgozása…;;;;;;;x
LOAD_FLAGS;Charge!;Chargez !;Flaggen werden geladen ...;Wczytywanie flag...;Cargando banderas...;Caricamento flag in corso...;Zászlók betöltése…;;;;;;;x
LOAD_GFX;Painting;En train de peindre;Grafiken werden geladen ...;Wczytywanie grafiki...;Cargando gráficos...;Caricamento grafica in corso...;Grafikák betöltése…;;;;;;;x
CREATING_THE_WORLD;Creating Westeros;Création de Westeros;Die Welt wird erstellt ...;Tworzenie œwiata...;Creando el mundo...;Creazione mondo in corso...;Világ létrehozása…;;;;;;;x
CREATING_TREES;Not Creating Essos;Non création d'Essos;Création des arbres...;Wald wird erstellt ...;No creando Ulthos...;Creando árboles...;Creazione alberi in corso...;Fák létrehozása…;;;;;;x
CREATING_BORDERS;Creating Borders...;Création des frontières;Grenzen werden erstellt ...;Tworzenie granic...;Creando fronteras...;Creazione confini in corso...;Országhatárok létrehozása…;;;;;;;x
CREATING_RIVERS;Cry me a River;Pleurer des rivières;Wasser wird erstellt...;Tworzenie rzek...;Creando ríos...;Creazione fiumi in corso...;Folyók létrehozása…;;;;;;;x
MAP_PROPERLY_INIT;Release the Kraken;Lâchez le Kraken;Karte korrekt initialisiert ...;Mapa uruchomiona prawid³owo...;Mapa iniciado correctamente...;Mappa inizializzata correttamente...;A pálya betöltve…;;;;;;;x
#CREATING_PROVINCE;Creating Province #;Création de province #;Erstellung der Provinz #;Tworzenie prowincji;Creando provincia... ;Creazione provincia # in corso...;Provincia létrehozása…;;;;;;;x
CREATING_TEXTS;Maesters are writing;Les mestres écrivent;Texte werden erstellt ...;Tworzenie tekstów...;Creando textos...;Creazione testi in corso...;Szövegek létrehozása…;;;;;;;x
LOAD_EVENTS;Inviting you to a wedding;Vous invite à un mariage;Ereignisse werden geladen ...;Wczytywanie zdarzeñ...;Cargando sucesos...;Caricamento eventi in corso...;Esemének betöltése…;;;;;;;x
ADAPTING_HISTORY;Have Faith in Joffrey;Ayez confiance en Joffrey;Geschichte wird angepasst ...;Przystosowywanie historii...;Adaptando la historia...;Adattamento storia in corso...;Történelmi fájlok betöltése…;;;;;;;x
LOAD_CITY;Sacking King's Landing;Ravage Port-Réal;Stadt wird geladen ...;Wczytywanie miasta...;Cargando ciudades...;Caricamento città in corso...;Pálya betöltése…;;;;;;;x
CALC_PATHS;1...2...3..;1...2...3…;Pfade werden berechnet ...;Obliczanie œcie¿ek...;Calculando rutas...;Calcolo percorsi in corso...;Útvonalak kiszámítása…;;;;;;;x
LOAD_GFX_PDXMAP_SHADERS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
LOAD_GFX_PDXMAP_TERRAIN;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
LOAD_GFX_PDXMAP_BORDERS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
LOAD_GFX_PDXMAP_TEXTURES;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
LOAD_GFX_PDXMAP_TREES;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
LOAD_GFX_PDXMAP_RIVERS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
LOAD_GFX_PDXMAP_STATIC_OBJECTS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
LOAD_INIT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_SSI_002;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_SSI_002B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_SSI_035;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_SSI_070;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC38001;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC38001B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC38002;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC38002B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
BISHOP_LOYALTY_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
castle_appreciate_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
maimed_death;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
crippled_death;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
JOIN_ATTACKER_WARS_EFFECT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
JOIN_DEFENDER_WARS_EFFECT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
commission_runestone;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
commission_runestone_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
raised_runestone;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
runestone_carved;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
runestone_traits;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_500;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA_TOG_500;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTB_TOG_500;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTC_TOG_500;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTB_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTC_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTD_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTE_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTF_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTI_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTJ_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTK_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTL_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTM_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTN_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTO_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTP_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTQ_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTR_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTS_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTT_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTU_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTV_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTX_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTY_TOG_501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTNAME_TOG_510;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_510;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_511;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_512;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_513;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_515;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_516;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_517;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_518;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_519;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_520;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_521;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_530;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_531;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_532;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_534;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_535;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_536;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_537;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_538;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_539;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTNAME_TOG_530;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTNAME_TOG_550;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_550;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA_TOG_550;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_551;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_552;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_553;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_554;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_556;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_557;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_558;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_559;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_560;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_561;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_562;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_563;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_564;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_565;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_566;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_567;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_568;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_569;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_571;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_572;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TECH_DESC_CAPITAL;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC413;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC414;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
voice_of_jesus;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
voice_of_jesus_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA6200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6201;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA6201;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6202;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6203;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6204;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6205;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6206;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6207;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6208;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA6208;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6209;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA6209;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6210;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6211;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA6211;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6212;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA6212;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6214;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA6214;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6216;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6217;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6219;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA6219;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6220;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6221;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6222;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6227;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA6227;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6228;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA6228;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6231;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6232;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6233;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6234;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6239;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6240;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6354;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6355;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3320;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
viking;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
viking_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3110;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTB_TOG_3110;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3112;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3113;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3115;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3117;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA_TOG_3117;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3119;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3121;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3123;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3125;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3127;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA_TOG_3127;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3129;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3131;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA_TOG_3131;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3133;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC_TOG_3134;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC69065;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA69065;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_infidel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
OPINION_OF_POPE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC65161;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA65161;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC70009;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
bubonic_plague;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
BUBONIC_PLAGUE_INFO;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
has_bubonic_plague;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
has_bubonic_plague_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA6111;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC6115;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC76010;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC2120;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC4046;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA4046;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC70018;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nick_the_bold;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC20290;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
