#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.356;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dany_give_spouse_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dany_give_spouse_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPrhaegalSPOUSE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPviserionSPOUSE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dany_give_child_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dany_give_child_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPrhaegalCHILD;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPviserionCHILD;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.400;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPrhaegalME;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPviserionME;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.400;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.23;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.20;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.21;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTNAMEdragon.76;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.76;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.76;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.76;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTNAMEdragon.77;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.77;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPDRAGONLAIR;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.3410;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.3710;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
fed_to_dragon_death;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPDRAGONINTEL;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_smoking_sea_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_smoking_sea_opt;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_old_ghis_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_old_ghis_opt;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_volantis_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_volantis_opt;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_asshai_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_asshai_opt;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_dynamic_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_dynamic_opt;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPfield_of_fire_decTERRAIN;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPfield_of_fire_dec;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.67;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.1399;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.1599;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.2799;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_rel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_rel_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.2699;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.2698;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.2699;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.2699;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.2699;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDdragon.2699;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
wounded_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
wounded_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
wounded_dragon_death;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
maimed_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
maimed_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
maimed_dragon_death;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.899;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.898;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.897;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.67;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_8;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_11;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_13;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_14;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_16;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_17;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_18;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_19;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_20;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_21;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.2697;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.2695;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.2695;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.82;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.82;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.82;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.82;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDdragon.82;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTNAMEdragon.79;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.79;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.79;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.81;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
locked_in_dragonpit;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
locked_in_dragonpit_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.86;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.86;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.86;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.86;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.87;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDdragon.87;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.2799;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPface_dragon_decOWNER;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.798;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.798B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.798C;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.798;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.2694;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.2694;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.92;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.94;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.94;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.96;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEdragon.96;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.96;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.96;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
face_the_dragon_pi;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
face_the_dragon_pi_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPface_dragonGUARDIAN;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPface_dragonFOUND;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPface_dragonDANY;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPface_dragonILL;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPface_dragonFOUNDWILDDRAGON;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPface_dragonRAN;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_rebirth_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_intel_rebirth_opt;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CHILDHOOD_FOCUS_DRAGON;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EDUCATION_FOCUS_DRAGON;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
focus_ch_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
focus_ed_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.97;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.97;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.98;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.98;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.499;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.499;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.499;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTEdragon.499;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.499OWNNAME;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.499;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDdragon.499;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
rename_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
rename_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.499;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.498;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
wroth_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
wroth_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
obedient_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
obedient_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lazy_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lazy_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ravenous_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ravenous_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
playful_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
playful_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lunatic_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lunatic_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
affectionate_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
affectionate_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
shy_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
shy_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
strong_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
strong_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nimble_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nimble_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
fertile_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
fertile_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sickly_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sickly_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
fair_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
fair_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ugly_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ugly_dragon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Black;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Green;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Cream;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Red;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Scarlet;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Silver;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Steel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_White;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Bronze;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Yellow;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Golden;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Blue;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Brown;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Purple;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Dark;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Orange;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Amber;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Crimson;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Emerald;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
DragonColour_Sapphire;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDdragon.100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.105;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.105;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.105;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.110;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.110;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.110;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.110;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDdragon.110;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.115;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.115B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.115;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.115;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.115;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDdragon.115;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.120;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.120;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.120;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.120;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.125;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.125;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.125;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.130;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.130;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.130;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.130;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDdragon.130;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.135;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.135;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.141;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.141;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.141;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.142;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.142;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.142;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.143;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.143;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.143;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.146;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.146;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
peasants_scared_of_dragon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.799;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPbestow_dragon_eggCHILD;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.156;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.156;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.156;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.156;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.160;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTdragon.160;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.161;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTdragon.161;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.162;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTdragon.162;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.163;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTdragon.163;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
call_for_dragon_riders;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
call_for_dragon_riders_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
calling_for_dragon_riders;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.170;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.170;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTdragon.170;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.171;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTdragon.171;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.172;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.172B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTdragon.172;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.99;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.99;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.99;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
release_from_dragonpit;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
release_from_dragonpit_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.84;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.84;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.84;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCdragon.84;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.88;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.88;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.89;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.89;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC281B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_taming;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_hatching;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_slaying;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_dragon_rename;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.5RENAMEINFO;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_rel_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GetDynamicDragonEggName_Character;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GetDanyDragonEggsName;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GetDynamicDragonEggName_Province;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.401;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.401;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTEdragon.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.195;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdragon.195;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdragon.195;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdragon.196A;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdragon.195;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
