#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAfaction_event_new.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_event_new.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC66113;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA66113;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB66113;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCblackfyre_rebellion.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTBblackfyre_rebellion.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCblackfyre_rebellion.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAblackfyre_rebellion.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
RETTYPE_CUL_UNS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_conspired_against_child;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTD89001;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC37350;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC37351;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC37351B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
request_LP_title;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
request_LP_title_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
abomination_of_incest;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
abomination_of_incest_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC370;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA370;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_slayed_kinsman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIP37001WARNING;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_hoarding_titles;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
faction_liege_loyalist_short;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
faction_liege_loyalist_title;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
faction_liege_loyalist_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
faction_crown_loyalist_short;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
faction_crown_loyalist_title;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
faction_crown_loyalist_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
scheming_bastard;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
grandchild_of_incest;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
grandchild_of_incest_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
plot_gain_crownlander_vassal_title;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
plot_gain_crownlander_vassal_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_fired_from_office;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employ_hedge;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employ_hedge_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCtrait_notification.203;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCtrait_notification.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_slaver;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_new_lord_paramount;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
CHARVIEW_TRAITS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
command_modifier;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
command_modifier_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_subjugated_AGOT;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
court_jester_mt;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
court_jester_mt_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_cadet_affection;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTF73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTG73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA73555B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTD73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTH73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTE73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTI73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTK73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employ_character;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employ_character_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employseer;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employseer_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employhedge;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employhedge_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employmarshall;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employmarshall_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employpriest;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employpriest_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employsteward;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employsteward_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employchancelor;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employchancelor_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employspy;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employspy_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employdebutante;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
employdebutante_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.38;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTTOOLTIPlot_event.42;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.41;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
plot_dynasty_claim_title;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
plot_dynasty_claim_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
plot_dynasty_claim_decision;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
plot_dynasty_claim_decision_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIP243EYEINJURY;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.18;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.19;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTbattle.19;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.20;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.21;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.23;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTbattle.23;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.24;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.25;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.26;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.27;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTbattle.27;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.28;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.29;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.31;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTbattle.31;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.32;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.33;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.34;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.35;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTbattle.35;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.36;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCbattle.37;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC73005;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_ultimatum_capital;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_claimant_ultimatum;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_claimant_ultimatumA;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_claimant_ultimatumB;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_claimant_ultimatumC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_claimant_ultimatumD;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC_TOG_120390;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA_TOG_120390;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
send_daughter_to_temple_graces;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
send_daughter_to_temple_graces_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC60002101000;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC60002101001;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
grace;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
grace_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC6460;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA6460;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPEVTOPTA6460;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB6460;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC6460;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPEVTOPTC6460;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC6461;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA6461;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC6462;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA6462;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC6463;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA6463;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC_REP.910;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA_REP.910;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_castrated_son;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_castrated_kin;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_castrated_spouse;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_blinded_child;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_blinded_kin;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_blinded_spouse;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
obj_make_the_eight_title;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
obj_make_the_eight_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
madetheeight;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
nick_the_virile;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
tooltip_make_the_eight_northman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
tooltip_make_the_eight_riverlander;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
tooltip_make_the_eight_valeman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
tooltip_make_the_eight_westerman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
tooltip_make_the_eight_reachman;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
tooltip_make_the_eight_dornish;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
tooltip_make_the_eight_stormlander;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
tooltip_make_the_eight_ironborn;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCambition.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAambition.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTEambition.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTFambition.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCambition.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAambition.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTBambition.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCambition.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAambition.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
adopt_matrilineal_lineage;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
adopt_matrilineal_lineage_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
bloody_flux;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
BLOODY_FLUX_INFO;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_bloody_flux;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_bloody_flux_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_bloody_flux_death;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
grey_plague;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
GREY_PLAGUE_INFO;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_grey_plague;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_grey_plague_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_grey_plague_death;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_greyscale;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_greyscale_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_greyscale_death;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_pox;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_pox_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
has_pox_death;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
greyscale_scarred;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
greyscale_scarred_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC6464;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA6464;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC6465;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA6465;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC6466;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA6466;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB6466;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC6467;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA6467;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTJ73555;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
warlock;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
warlock_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCninepenny_kings.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAninepenny_kings.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
valyrianroad;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPask_liege_helpA;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPask_liege_helpB;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCguardian.500;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAguardian.500;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCguardian.501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAguardian.501;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
continent_westeros;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCevil.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAevil.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_humbled;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_gracious_host;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC71051;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA71051;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB71051;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC71052;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA71052;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
d_unsullied_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
faction_depose_liege_short;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
faction_depose_liege_title;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
faction_depose_liege_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
faction_depose_liege_ultimatum;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
faction_depose_liege_ultimatum_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.42;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.47;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.43;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.44;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCplot_event.45;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCambition.940;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAambition.940;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
republic_law;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
republic_law_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
republic_law_0;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
republic_law_0_option;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
republic_law_0_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
republic_law_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
republic_law_1_option;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
republic_law_1_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPrepublic_law_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC_REP_900;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA_REP_900;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC_REP_901;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA_REP_901;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_siezed_republic;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPrepublic_law_1DRAGON;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPrepublic_law_1TRIARCHY;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_debt_remembered;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC250601;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA250601;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC251300;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA251300;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTTOOLTIP251401;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC251401;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC251402;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTA251402;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTE251402;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB251402;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTF251402;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTC251402;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTG251402;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTD251402;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTH251402;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTTOOLTIP251403;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC251403;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
show_me_friends_rivals;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
show_me_friends_rivals_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPREP.903;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPREP.903B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCA4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPCA2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCfaction_event_new.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAfaction_event_new.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_succ_seniorityNEW;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_succ_primogenitureNEW;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_succ_gavelkindNEW;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_succ_feudal_electiveNEW;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_lower_crown_authorityNEW;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_independenceNEW;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_claimantNEW;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_depose_liegeNEW;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_republicNEW;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPffaction_increase_council_powerNEW;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCfaction_event_new.51;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAfaction_event_new.51;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPfaction_event_new.51;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTZ96500;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC295666;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
high_valyrian_modifier;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
high_valyrian_modifier_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
opinion_imprisoned_fellow_vassal;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPWINTER;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTE73006;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCevil.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAevil.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTF37001;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTG37001;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESC13376502;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTB37003;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCfamily.100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCfamily.100B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTOPTAfamily.100;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
EVTDESCfamily.101;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
