#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
#events;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
father_of_waters_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
father_of_waters_FEATURES;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_FATHER_OF_WATERS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
great_shepherd;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
great_shepherd_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
great_shepherd_FEATURES;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_GREAT_SHEPHERD;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
influenced_election;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
defied_liege;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
authority_weakened;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
authority_strengthened;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lhazar_rel_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lady_of_spears;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lady_of_spears_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
LADY_OF_SPEARS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_THE_OTHERS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_THE_GREAT_OTHER;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_westerosi;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_westerosi_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_drowned_god;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_drowned_god_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_essos_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_essos_group_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_ghiscar_rel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_ghiscar_rel_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_valyrian_rel_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_valyrian_rel_group_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
restore_faith_militant;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
restore_faith_militant_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPreligious.200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_raised_faith_authority;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_lowered_faith_authority;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_raised_faith_authority_bad;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_lowered_faith_authority_good;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.203;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.201;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.201;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.204;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.205;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.205;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.205;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEreligious.200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
investiture_law_2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
investiture_law_2_option;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
investiture_law_2_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
investiture_law_3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
investiture_law_3_option;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
investiture_law_3_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_investiture_law_0;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_investiture_law_1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_investiture_law_3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPreligious.290;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.290;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPINVEST0;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPINVEST1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPINVEST2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPINVEST3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.301;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.302;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.303;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.304;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lady_of_the_waves;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lady_of_the_waves_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lady_of_the_waves_FEATURES;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_LADY_OF_THE_WAVES;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_LORD_OF_THE_SKIES;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
high_faith_authority;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
expelled_d_poor_fellows;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
expelled_d_warriors_sons;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPreligious.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCreligious.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDreligious.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTEreligious.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.23;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.23;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.24;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.25;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.25;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
send_son_to_temple_rhllor;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
send_son_to_temple_rhllor_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.305;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.305;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
prostitution_illegal;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_outlawed_prostitution;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.51;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.51;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.53;One of my predecessors outlawed prostitution in [Root.Capital.GetName], casting all of the whores out. This has led to both increased tensions and loss of revenue. Perhaps this action should be reversed?;L'un de mes prédecesseurs a interdit la prostitution à [Root.Capital.GetName], et a banni toutes les putains. Cela a accru les tensions et provoqué une baisse des revenus. Peut-être devrais-je revenir sur cette décision ?;;;Uno de mis predecesores ilegalizó las prostitución en [Root.Capital.GetName], expulsando a todas las putas. Esto ha aumentado las tensiones y ha disminuido los ingresos. ¿Quizá haya que revertir esta decisión?;One of my predecessors outlawed prostitution in [Root.Capital.GetName], casting all of the whores out. This has led to both increased tensions and loss of revenue. Perhaps this action should be reversed?;;;;;;;;x
EVTOPTAreligious.53;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_legalised_prostitution;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.53;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
donated_to_poor;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_excessive_donation;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.55;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.55;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_took_septons_vows;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.55;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.56;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.56;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.56B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.58;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.58;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.59;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.59;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.60;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.60;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.60;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
chastity_belt;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.61;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_burned_books;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.61;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.61;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.62;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.62;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
send_daughter_to_silent_sisters;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
send_daughter_to_silent_sisters_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.300;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC2101001;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
silent_sister;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
silent_sister_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESC20002;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTA20002;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPreligious_unrestREALM;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPreligious_unrestREALMKINGDOM;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPreligious_unrestREALMDUCHY;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_religion_threatened;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPreligious_revoltABDICATE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
crushed_religious_revolt;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
islands_rel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
fish_gods;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
fish_gods_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_FISH_GODS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
boash;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
boash_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_BOASH;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_THE_BLIND_GOD;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDreligious.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
starry_rel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
starry_wisdom;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
starry_wisdom_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
leng_rel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
old_ones;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
old_ones_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_OLD_ONES;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sothoryos_rel_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sothoryos_rel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sothoryos_rel_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
restore_high_priest_in_volantis;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
restore_high_priest_in_volantis_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_restored_high_priest;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
tp_weirwood_tree;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
tp_weirwood_tree_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
tp_small_godswood;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
tp_small_godswood_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
tp_godswood;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
tp_godswood_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
tp_large_godswood;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
tp_large_godswood_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
tp_godswood_forest;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
tp_godswood_forest_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.64;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.64;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.64;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
weeping_lady;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
weeping_lady_DESC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_THE_WEEPING_LADY;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_THE_LOVE_GODDESS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
far_east_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_wildling_religion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_wildling_religion_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_sarnor_rel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_sarnor_rel_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_qarth_rel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_qarth_rel_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_far_east_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_far_east_group_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_ibben_rel;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_ibben_rel_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_dothraki_rel_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_dothraki_rel_group_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_jogos_rel_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_jogos_rel_group_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_lhazar_rel_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_lhazar_rel_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_summer_rel_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_summer_rel_group_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_sothoryos_rel_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_sothoryos_rel_group_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_pirate_group;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sympathy_pirate_group_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_MERLIN_KING;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_AQUAN;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_HOODED_WAYFARER;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_MOONPALE_MAIDEN;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_SEMOSH;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_SELLOSO;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_SILENT_GOD;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_THE_DEMONS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_DARK_SPIRITS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
String_The_Great_Other;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
String_Lord_of_Darkness;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
String_Heart_of_Cold;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
String_God_of_Death;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
GOD_Nyarlathotep;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
westerosi_religion_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
the_seven_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
old_gods_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
wildling_religion_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
beyond_wall_old_gods_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
mountain_old_gods_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
thenn_rel_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
drowned_god_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
drowned_god_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
storm_god_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
essos_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
rhllor_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
black_goat_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
gods_lorath_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
moonsingers_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
trios_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
bearded_priests_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
bakkalon_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
many_faced_god_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
father_of_waters_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
rhoynar_pagan_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
boash_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
weeping_lady_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
valyrian_rel_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
valyrian_rel_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dragon_rel_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sarnor_rel_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
gods_sarnor_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
qarth_rel_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
qarth_warlocks_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ghiscar_rel_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
harpy_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lady_of_spears_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
far_east_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
yiti_gods_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lion_night_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
starry_wisdom_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
old_ones_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
shadowbinders_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
gods_bone_mountains_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
gods_nghai_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
stone_cow_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ibben_rel_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
gods_ibben_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dothraki_rel_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
dothraki_pagan_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
jogos_rel_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
jogos_pagan_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lhazar_rel_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
great_shepherd_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
summer_rel_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
summer_rel_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
nath_pagan_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
pirate_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
pirate_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
lady_of_the_waves_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
corsair_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
corsair_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
unoccupied_rel_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
ruin_rel_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
winter_religion_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
cold_gods_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
islands_rel_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
fish_gods_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sothoryos_rel_group_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
sothoryos_rel_opinion;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
choose_syncretic_faith;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
choose_syncretic_faith_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPhas_chosen_syncretic_faith;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCreligious.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAreligious.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBreligious.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCreligious.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDreligious.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
